Image_Index	Label	Score
931	NEUTRAL	0.0011
932	NEUTRAL	0.0007
933	NEUTRAL	0.0010
934	NEUTRAL	0.0036
935	NEUTRAL	0.0023
936	NEUTRAL	0.0007
937	NEUTRAL	0.0012
938	NEUTRAL	0.0008
939	NEUTRAL	0.0013
940	NEUTRAL	0.0012
941	NEUTRAL	0.0013
942	NEUTRAL	0.0010
943	NEUTRAL	0.0009
944	NEUTRAL	0.0006
945	NEUTRAL	0.0007
946	NEUTRAL	0.0019
947	NEUTRAL	0.0006
948	NEUTRAL	0.0011
949	NEUTRAL	0.0007
950	NEUTRAL	0.0008
951	NEUTRAL	0.0009
952	NEUTRAL	0.0009
953	NEUTRAL	0.0011
954	NEUTRAL	0.0013
955	NEUTRAL	0.0022
956	NEUTRAL	0.0028
957	NEUTRAL	0.0012
958	NEUTRAL	0.0008
959	NEUTRAL	0.0009
960	NEUTRAL	0.0028
961	NEUTRAL	0.0015
962	NEUTRAL	0.0012
963	NEUTRAL	0.0011
964	NEUTRAL	0.0010
965	NEUTRAL	0.0009
966	NEUTRAL	0.0011
967	NEUTRAL	0.0023
968	NEUTRAL	0.0011
969	NEUTRAL	0.0026
970	NEUTRAL	0.0007
971	NEUTRAL	0.0012
972	NEUTRAL	0.0010
973	NEUTRAL	0.0014
974	NEUTRAL	0.0033
975	NEUTRAL	0.0014
976	NEUTRAL	0.0007
977	NEUTRAL	0.0017
978	NEUTRAL	0.0012
979	NEUTRAL	0.0032
980	NEUTRAL	0.0008
981	NEUTRAL	0.0009
982	NEUTRAL	0.0009
983	NEUTRAL	0.0004
984	NEUTRAL	0.0016
985	NEUTRAL	0.0010
986	NEUTRAL	0.0010
987	NEUTRAL	0.0030
988	NEUTRAL	0.0030
989	NEUTRAL	0.0008
990	NEUTRAL	0.0015
991	NEUTRAL	0.0023
992	NEUTRAL	0.0019
993	NEUTRAL	0.0011
994	NEUTRAL	0.0013
995	NEUTRAL	0.0014
996	NEUTRAL	0.0008
997	NEUTRAL	0.0009
998	NEUTRAL	0.0017
999	NEUTRAL	0.0026
1000	NEUTRAL	0.0008
1001	NEUTRAL	0.0009
1002	NEUTRAL	0.0017
1003	NEUTRAL	0.0016
1004	NEUTRAL	0.0007
1005	NEUTRAL	0.0011
1006	NEUTRAL	0.0007
1007	NEUTRAL	0.0017
1008	NEUTRAL	0.0012
1009	NEUTRAL	0.0016
1010	NEUTRAL	0.0012
1011	NEUTRAL	0.0016
1012	NEUTRAL	0.0011
1013	NEUTRAL	0.0006
1014	NEUTRAL	0.0014
1015	NEUTRAL	0.0014
1016	NEUTRAL	0.0010
1017	NEUTRAL	0.0019
1018	NEUTRAL	0.0023
1019	NEUTRAL	0.0015
1020	NEUTRAL	0.0014
1021	NEUTRAL	0.0007
1022	NEUTRAL	0.0021
1023	NEUTRAL	0.0019
1024	NEUTRAL	0.0037
1025	NEUTRAL	0.0015
1026	NEUTRAL	0.0009
1027	NEUTRAL	0.0013
1028	NEUTRAL	0.0008
1029	NEUTRAL	0.0017
1030	NEUTRAL	0.0029
1031	NEUTRAL	0.0005
1032	NEUTRAL	0.0006
1033	NEUTRAL	0.0025
1034	NEUTRAL	0.0012
1035	NEUTRAL	0.0008
1036	NEUTRAL	0.0021
1037	NEUTRAL	0.0016
1038	NEUTRAL	0.0006
1039	NEUTRAL	0.0009
1040	NEUTRAL	0.0007
1041	NEUTRAL	0.0004
1042	NEUTRAL	0.0013
1043	NEUTRAL	0.0012
1044	NEUTRAL	0.0036
1045	NEUTRAL	0.0014
1046	NEUTRAL	0.0014
1047	NEUTRAL	0.0028
1048	NEUTRAL	0.0012
1049	NEUTRAL	0.0012
1050	NEUTRAL	0.0015
1051	NEUTRAL	0.0012
1052	NEUTRAL	0.0007
1053	NEUTRAL	0.0018
1054	NEUTRAL	0.0008
1055	NEUTRAL	0.0008
1056	NEUTRAL	0.0005
1057	NEUTRAL	0.0008
1058	NEUTRAL	0.0006
1059	NEUTRAL	0.0009
1060	NEUTRAL	0.0011
1061	NEUTRAL	0.0027
1062	NEUTRAL	0.0006
1063	NEUTRAL	0.0007
1064	NEUTRAL	0.0005
1065	NEUTRAL	0.0023
1066	NEUTRAL	0.0015
1067	NEUTRAL	0.0009
1068	NEUTRAL	0.0008
1069	NEUTRAL	0.0021
1070	NEUTRAL	0.0013
1071	NEUTRAL	0.0009
1072	NEUTRAL	0.0012
1073	NEUTRAL	0.0013
1074	NEUTRAL	0.0010
1075	NEUTRAL	0.0005
1076	NEUTRAL	0.0008
1077	NEUTRAL	0.0034
1078	NEUTRAL	0.0012
1079	NEUTRAL	0.0008
1080	NEUTRAL	0.0020
1081	NEUTRAL	0.0017
1082	NEUTRAL	0.0007
1083	NEUTRAL	0.0023
1084	NEUTRAL	0.0007
1085	NEUTRAL	0.0011
1086	NEUTRAL	0.0023
1087	NEUTRAL	0.0008
1088	NEUTRAL	0.0026
1089	NEUTRAL	0.0012
1090	NEUTRAL	0.0013
1091	NEUTRAL	0.0046
1092	NEUTRAL	0.0019
1093	NEUTRAL	0.0027
1094	NEUTRAL	0.0034
1095	NEUTRAL	0.0026
1096	NEUTRAL	0.0024
1097	NEUTRAL	0.0027
1098	NEUTRAL	0.0015
1099	NEUTRAL	0.0006
1100	NEUTRAL	0.0006
1101	NEUTRAL	0.0009
1102	NEUTRAL	0.0008
1103	NEUTRAL	0.0009
1104	NEUTRAL	0.0017
1105	NEUTRAL	0.0011
1106	NEUTRAL	0.0013
1107	NEUTRAL	0.0013
1108	NEUTRAL	0.0014
1109	NEUTRAL	0.0021
1110	NEUTRAL	0.0005
1111	NEUTRAL	0.0006
1112	NEUTRAL	0.0009
1113	NEUTRAL	0.0011
1114	NEUTRAL	0.0006
1115	NEUTRAL	0.0010
1116	NEUTRAL	0.0007
1117	NEUTRAL	0.0014
1118	NEUTRAL	0.0014
1119	NEUTRAL	0.0005
1120	NEUTRAL	0.0007
1121	NEUTRAL	0.0012
1122	NEUTRAL	0.0007
1123	NEUTRAL	0.0012
1124	NEUTRAL	0.0011
1125	NEUTRAL	0.0009
1126	NEUTRAL	0.0012
1127	NEUTRAL	0.0018
1128	NEUTRAL	0.0030
1129	NEUTRAL	0.0011
1130	NEUTRAL	0.0010
1131	NEUTRAL	0.0011
1132	NEUTRAL	0.0008
1133	NEUTRAL	0.0004
1134	NEUTRAL	0.0014
1135	NEUTRAL	0.0013
1136	NEUTRAL	0.0011
1137	NEUTRAL	0.0009
1138	NEUTRAL	0.0019
1139	NEUTRAL	0.0011
1140	NEUTRAL	0.0016
1141	NEUTRAL	0.0007
1142	NEUTRAL	0.0013
1143	NEUTRAL	0.0008
1144	NEUTRAL	0.0019
1145	NEUTRAL	0.0013
1146	NEUTRAL	0.0033
1147	NEUTRAL	0.0017
1148	NEUTRAL	0.0013
1149	NEUTRAL	0.0007
1150	NEUTRAL	0.0029
1151	NEUTRAL	0.0014
1152	NEUTRAL	0.0030
1153	NEUTRAL	0.0015
1154	NEUTRAL	0.0019
1155	NEUTRAL	0.0006
1156	NEUTRAL	0.0015
1157	NEUTRAL	0.0010
1158	NEUTRAL	0.0005
1159	NEUTRAL	0.0019
1160	NEUTRAL	0.0007
1161	NEUTRAL	0.0008
1162	NEUTRAL	0.0017
1163	NEUTRAL	0.0007
1164	NEUTRAL	0.0019
1165	NEUTRAL	0.0014
1166	NEUTRAL	0.0027
1167	NEUTRAL	0.0007
1168	NEUTRAL	0.0006
1169	NEUTRAL	0.0008
1170	NEUTRAL	0.0015
1171	NEUTRAL	0.0020
1172	NEUTRAL	0.0022
1173	NEUTRAL	0.0041
1174	NEUTRAL	0.0055
1175	NEUTRAL	0.0007
1176	NEUTRAL	0.0012
1177	NEUTRAL	0.0008
1178	NEUTRAL	0.0016
1179	NEUTRAL	0.0009
1180	NEUTRAL	0.0018
1181	NEUTRAL	0.0019
1182	NEUTRAL	0.0025
1183	NEUTRAL	0.0010
1184	NEUTRAL	0.0011
1185	NEUTRAL	0.0006
1186	NEUTRAL	0.0009
1187	NEUTRAL	0.0008
1188	NEUTRAL	0.0008
1189	NEUTRAL	0.0011
1190	NEUTRAL	0.0030
1191	NEUTRAL	0.0014
1192	NEUTRAL	0.0025
1193	NEUTRAL	0.0006
1194	NEUTRAL	0.0018
1195	NEUTRAL	0.0009
1196	NEUTRAL	0.0010
1197	NEUTRAL	0.0013
1198	NEUTRAL	0.0010
1199	NEUTRAL	0.0013
1200	NEUTRAL	0.0011
1201	NEUTRAL	0.0009
1202	NEUTRAL	0.0010
1203	NEUTRAL	0.0011
1204	NEUTRAL	0.0010
1205	NEUTRAL	0.0012
1206	NEUTRAL	0.0013
1207	NEUTRAL	0.0010
1208	NEUTRAL	0.0030
1209	NEUTRAL	0.0017
1210	NEUTRAL	0.0027
1211	NEUTRAL	0.0008
1212	NEUTRAL	0.0008
1213	NEUTRAL	0.0007
1214	NEUTRAL	0.0026
1215	NEUTRAL	0.0012
1216	NEUTRAL	0.0007
1217	NEUTRAL	0.0016
1218	NEUTRAL	0.0004
1219	NEUTRAL	0.0007
1220	NEUTRAL	0.0008
1221	NEUTRAL	0.0026
1222	NEUTRAL	0.0008
1223	NEUTRAL	0.0006
1224	NEUTRAL	0.0007
1225	NEUTRAL	0.0030
1226	NEUTRAL	0.0038
1227	NEUTRAL	0.0010
1228	NEUTRAL	0.0018
1229	NEUTRAL	0.0014
1230	NEUTRAL	0.0012
1231	NEUTRAL	0.0007
1232	NEUTRAL	0.0008
1233	NEUTRAL	0.0015
1234	NEUTRAL	0.0013
1235	NEUTRAL	0.0013
1236	NEUTRAL	0.0014
1237	NEUTRAL	0.0017
1238	NEUTRAL	0.0013
1239	NEUTRAL	0.0006
1240	NEUTRAL	0.0010
1241	NEUTRAL	0.0014
1242	NEUTRAL	0.0008
1243	NEUTRAL	0.0008
1244	NEUTRAL	0.0013
1245	NEUTRAL	0.0015
1246	NEUTRAL	0.0011
1247	NEUTRAL	0.0006
1248	NEUTRAL	0.0018
1249	NEUTRAL	0.0013
1250	NEUTRAL	0.0013
1251	NEUTRAL	0.0011
1252	NEUTRAL	0.0012
1253	NEUTRAL	0.0009
1254	NEUTRAL	0.0008
1255	NEUTRAL	0.0016
1256	NEUTRAL	0.0005
1257	NEUTRAL	0.0011
1258	NEUTRAL	0.0009
1259	NEUTRAL	0.0014
1260	NEUTRAL	0.0008
1261	NEUTRAL	0.0007
1262	NEUTRAL	0.0005
1263	NEUTRAL	0.0016
1264	NEUTRAL	0.0006
1265	NEUTRAL	0.0006
1266	NEUTRAL	0.0011
1267	NEUTRAL	0.0006
1268	NEUTRAL	0.0003
1269	NEUTRAL	0.0014
1270	NEUTRAL	0.0008
1271	NEUTRAL	0.0012
1272	NEUTRAL	0.0011
1273	NEUTRAL	0.0014
1274	NEUTRAL	0.0009
1275	NEUTRAL	0.0009
1276	NEUTRAL	0.0007
1277	NEUTRAL	0.0006
1278	NEUTRAL	0.0013
1279	NEUTRAL	0.0014
1280	NEUTRAL	0.0021
1281	NEUTRAL	0.0013
1282	NEUTRAL	0.0005
1283	NEUTRAL	0.0008
1284	NEUTRAL	0.0012
1285	NEUTRAL	0.0011
1286	NEUTRAL	0.0006
1287	NEUTRAL	0.0004
1288	NEUTRAL	0.0007
1289	NEUTRAL	0.0021
1290	NEUTRAL	0.0007
1291	NEUTRAL	0.0009
1292	NEUTRAL	0.0009
1293	NEUTRAL	0.0007
1294	NEUTRAL	0.0027
1295	NEUTRAL	0.0011
1296	NEUTRAL	0.0013
1297	NEUTRAL	0.0005
1298	NEUTRAL	0.0007
1299	NEUTRAL	0.0012
1300	NEUTRAL	0.0011
1301	NEUTRAL	0.0009
1302	NEUTRAL	0.0006
1303	NEUTRAL	0.0007
1304	NEUTRAL	0.0016
1305	NEUTRAL	0.0010
1306	NEUTRAL	0.0007
1307	NEUTRAL	0.0010
1308	NEUTRAL	0.0011
1309	NEUTRAL	0.0009
1310	NEUTRAL	0.0010
1311	NEUTRAL	0.0007
1312	NEUTRAL	0.0006
1313	NEUTRAL	0.0006
1314	NEUTRAL	0.0013
1315	NEUTRAL	0.0037
1316	NEUTRAL	0.0022
1317	NEUTRAL	0.0032
1318	NEUTRAL	0.0010
1319	NEUTRAL	0.0008
1320	NEUTRAL	0.0008
1321	NEUTRAL	0.0006
1322	NEUTRAL	0.0012
1323	NEUTRAL	0.0006
1324	NEUTRAL	0.0009
1325	NEUTRAL	0.0013
1326	NEUTRAL	0.0009
1327	NEUTRAL	0.0021
1328	NEUTRAL	0.0004
1329	NEUTRAL	0.0004
1330	NEUTRAL	0.0018
1331	NEUTRAL	0.0016
1332	NEUTRAL	0.0010
1333	NEUTRAL	0.0010
1334	NEUTRAL	0.0016
1335	NEUTRAL	0.0006
1336	NEUTRAL	0.0014
1337	NEUTRAL	0.0009
1338	NEUTRAL	0.0048
1339	NEUTRAL	0.0027
1340	NEUTRAL	0.0028
1341	NEUTRAL	0.0019
1342	NEUTRAL	0.0017
1343	NEUTRAL	0.0060
1344	NEUTRAL	0.0025
1345	NEUTRAL	0.0003
1346	NEUTRAL	0.0009
1347	NEUTRAL	0.0031
1348	NEUTRAL	0.0012
1349	NEUTRAL	0.0008
1350	NEUTRAL	0.0003
1351	NEUTRAL	0.0004
1352	NEUTRAL	0.0025
1353	NEUTRAL	0.0016
1354	NEUTRAL	0.0014
1355	NEUTRAL	0.0008
1356	NEUTRAL	0.0006
1357	NEUTRAL	0.0012
1358	NEUTRAL	0.0008
1359	NEUTRAL	0.0012
1360	NEUTRAL	0.0008
1361	NEUTRAL	0.0011
1362	NEUTRAL	0.0014
1363	NEUTRAL	0.0019
1364	NEUTRAL	0.0010
1365	NEUTRAL	0.0011
1366	NEUTRAL	0.0008
1367	NEUTRAL	0.0004
1368	NEUTRAL	0.0008
1369	NEUTRAL	0.0016
1370	NEUTRAL	0.0004
1371	NEUTRAL	0.0007
1372	NEUTRAL	0.0010
1373	NEUTRAL	0.0011
1374	NEUTRAL	0.0013
1375	NEUTRAL	0.0010
1376	NEUTRAL	0.0017
1377	NEUTRAL	0.0009
1378	NEUTRAL	0.0005
1379	NEUTRAL	0.0004
1380	NEUTRAL	0.0012
1381	NEUTRAL	0.0007
1382	NEUTRAL	0.0004
1383	NEUTRAL	0.0008
1384	NEUTRAL	0.0011
1385	NEUTRAL	0.0010
1386	NEUTRAL	0.0030
1387	NEUTRAL	0.0007
1388	NEUTRAL	0.0018
1389	NEUTRAL	0.0011
1390	NEUTRAL	0.0007
1391	NEUTRAL	0.0015
1392	NEUTRAL	0.0011
1393	NEUTRAL	0.0005
1394	NEUTRAL	0.0008
1395	NEUTRAL	0.0008
1396	NEUTRAL	0.0010
1397	NEUTRAL	0.0004
1398	NEUTRAL	0.0007
1399	NEUTRAL	0.0009
1400	NEUTRAL	0.0012
1401	NEUTRAL	0.0030
1402	NEUTRAL	0.0007
1403	NEUTRAL	0.0008
1404	NEUTRAL	0.0008
1405	NEUTRAL	0.0010
1406	NEUTRAL	0.0028
1407	NEUTRAL	0.0010
1408	NEUTRAL	0.0014
1409	NEUTRAL	0.0018
1410	NEUTRAL	0.0008
1411	NEUTRAL	0.0004
1412	NEUTRAL	0.0008
1413	NEUTRAL	0.0012
1414	NEUTRAL	0.0010
1415	NEUTRAL	0.0007
1416	NEUTRAL	0.0009
1417	NEUTRAL	0.0010
1418	NEUTRAL	0.0007
1419	NEUTRAL	0.0020
1420	NEUTRAL	0.0013
1421	NEUTRAL	0.0008
1422	NEUTRAL	0.0007
1423	NEUTRAL	0.0019
1424	NEUTRAL	0.0008
1425	NEUTRAL	0.0019
1426	NEUTRAL	0.0013
1427	NEUTRAL	0.0010
1428	NEUTRAL	0.0027
1429	NEUTRAL	0.0017
1430	NEUTRAL	0.0020
1431	NEUTRAL	0.0015
1432	NEUTRAL	0.0026
1433	NEUTRAL	0.0023
1434	NEUTRAL	0.0008
1435	NEUTRAL	0.0009
1436	NEUTRAL	0.0008
1437	NEUTRAL	0.0021
1438	NEUTRAL	0.0009
1439	NEUTRAL	0.0012
1440	NEUTRAL	0.0008
1441	NEUTRAL	0.0009
1442	NEUTRAL	0.0007
1443	NEUTRAL	0.0010
1444	NEUTRAL	0.0018
1445	NEUTRAL	0.0018
1446	NEUTRAL	0.0035
1447	NEUTRAL	0.0035
1448	NEUTRAL	0.0017
1449	NEUTRAL	0.0010
1450	NEUTRAL	0.0006
1451	NEUTRAL	0.0008
1452	NEUTRAL	0.0014
1453	NEUTRAL	0.0011
1454	NEUTRAL	0.0056
1455	NEUTRAL	0.0020
1456	NEUTRAL	0.0009
1457	NEUTRAL	0.0019
1458	NEUTRAL	0.0018
1459	NEUTRAL	0.0016
1460	NEUTRAL	0.0006
1461	NEUTRAL	0.0011
1462	NEUTRAL	0.0010
1463	NEUTRAL	0.0007
1464	NEUTRAL	0.0011
1465	NEUTRAL	0.0013
1466	NEUTRAL	0.0008
1467	NEUTRAL	0.0006
